tick,timestamp,device_name,record_type,cpu_utilization,cpu_growth_rate,cpu_temperature,interrupt_rate,process_count,memory_utilization,interface_packet_rate,bandwidth_utilization,throughput_mbps,latency_ms,jitter_ms,packet_loss,queue_occupancy,interface_errors,bgp_events,ospf_events,tunnel_latency_ms,tunnel_packet_loss,tunnel_jitter_ms,route_changes,link_availability,link_status
688,1970-01-01T11:28:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1477,147.7,19.431,0.574,0.001239,151,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1477,147.7,15.545,0.459,0.001239,151,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2954,147.7,71.586,1.554,0.003954,302,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4265,213.25,92.65,2.14,0.005265,436,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7385,147.7,61.925,3.477,0.01677,756,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,90.0,5.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
688,1970-01-01T11:28:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
688,1970-01-01T11:28:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
688,1970-01-01T11:28:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
688,1970-01-01T11:28:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
688,1970-01-01T11:28:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
689,1970-01-01T11:29:00Z,datacenter-1,device,100.0,0.002,295.0,5205.51,130,53.0,25688.28,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,mpls-hub-1,device,100.0,7.1913,345.0,8347.26,108,56.36,34725.78,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-1,device,95.15,17.3438,235.3,2128.44,65,40.21,25688.28,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-2,device,89.23,11.418,223.45,2137.18,65,39.85,27436.72,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-3,device,77.66,-0.15,200.32,2092.0,62,38.86,18399.22,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-4,device,90.69,-9.3083,226.38,2141.76,66,40.04,28352.34,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0242,241.66,1.048,0.102,0.000124,24,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2417,241.66,22.25,0.621,0.001708,247,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2487,248.65,17.968,0.499,0.001743,254,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.425,212.5,83.25,1.71,0.00525,435,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5046,252.31,100.463,2.257,0.006046,516,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,75.0,4.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.935,187.01,86.102,4.838,0.020701,957,0,0,0,0.0,0.0,0.0,0,1.0,UP
689,1970-01-01T11:29:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
689,1970-01-01T11:29:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
689,1970-01-01T11:29:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
689,1970-01-01T11:29:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
689,1970-01-01T11:29:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
690,1970-01-01T11:30:00Z,datacenter-1,device,100.0,0.0,295.0,5282.69,134,53.6,35335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,mpls-hub-1,device,100.0,0.0,345.0,8353.36,109,56.48,35335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-1,device,77.51,-17.6437,200.02,2091.68,62,38.85,18335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-2,device,100.0,10.7733,245.0,2176.68,69,40.9,35335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-3,device,77.51,-0.15,200.02,2091.68,62,38.85,18335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-4,device,77.51,-13.183,200.02,2091.68,62,38.85,18335.94,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0283,282.69,1.057,0.103,0.000128,28,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2147,214.69,21.441,0.607,0.001573,219,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2827,282.69,18.785,0.513,0.001913,289,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4294,214.69,83.644,1.715,0.005294,439,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4294,214.69,92.938,2.144,0.005294,439,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,75.0,4.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7334,146.69,74.006,4.334,0.016669,751,0,0,0,0.0,0.0,0.0,0,1.0,UP
690,1970-01-01T11:30:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
690,1970-01-01T11:30:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
690,1970-01-01T11:30:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
690,1970-01-01T11:30:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
690,1970-01-01T11:30:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
691,1970-01-01T11:31:00Z,datacenter-1,device,87.36,-12.6412,263.4,5146.18,127,51.29,18272.66,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,mpls-hub-1,device,92.36,-7.6412,322.08,8182.73,102,55.03,18272.66,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-1,device,100.0,22.4913,245.0,2176.2,69,40.9,35239.32,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-2,device,77.36,-22.6412,199.72,2091.36,62,38.84,18272.66,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-3,device,77.36,-0.15,199.72,2091.36,62,38.84,18272.66,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-4,device,77.36,-0.15,199.72,2091.36,62,38.84,18272.66,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0146,146.18,1.029,0.101,0.000115,14,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.214,214.05,21.421,0.607,0.00157,219,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1462,146.18,15.508,0.458,0.001231,149,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2924,146.18,71.313,1.551,0.003924,299,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2924,146.18,79.236,1.939,0.003924,299,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,75.0,4.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7309,146.18,73.854,4.327,0.016618,748,0,0,0,0.0,0.0,0.0,0,1.0,UP
691,1970-01-01T11:31:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
691,1970-01-01T11:31:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
691,1970-01-01T11:31:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
691,1970-01-01T11:31:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
691,1970-01-01T11:31:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
692,1970-01-01T11:32:00Z,datacenter-1,device,87.21,-0.15,263.02,5145.68,127,51.27,18209.38,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,mpls-hub-1,device,92.21,-0.15,321.63,8182.09,102,55.02,18209.38,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-1,device,89.21,-10.7905,223.42,2139.28,66,39.95,27855.21,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-2,device,90.05,12.694,225.11,2140.11,66,40.0,28021.88,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-3,device,94.53,17.175,234.07,2127.14,65,40.17,25428.12,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-4,device,100.0,22.6412,245.0,2171.77,68,40.8,34353.12,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0146,145.68,1.029,0.101,0.000115,14,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1843,184.26,20.528,0.592,0.001421,188,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1849,184.93,16.438,0.474,0.001425,189,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3491,174.55,76.419,1.619,0.004491,357,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4205,210.25,92.05,2.131,0.005205,430,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,75.0,4.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,90.0,5.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
692,1970-01-01T11:32:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
692,1970-01-01T11:32:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
692,1970-01-01T11:32:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
692,1970-01-01T11:32:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
692,1970-01-01T11:32:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
693,1970-01-01T11:33:00Z,datacenter-1,device,100.0,12.7912,295.0,5280.37,134,53.6,35046.09,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,mpls-hub-1,device,100.0,7.7912,345.0,8350.46,109,56.48,35046.09,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-1,device,77.06,-12.1506,199.12,2090.73,62,38.82,18146.09,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-2,device,77.06,-12.994,199.12,2090.73,62,38.82,18146.09,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-3,device,88.43,-6.099,221.87,2135.17,65,39.81,27033.59,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-4,device,88.43,-11.5651,221.87,2135.17,65,39.81,27033.59,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.028,280.37,1.056,0.103,0.000128,28,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2128,212.77,21.383,0.606,0.001564,217,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2128,212.77,17.106,0.485,0.001564,217,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4966,248.32,89.697,1.796,0.005966,508,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4966,248.32,99.664,2.245,0.005966,508,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7258,145.17,61.292,3.452,0.016517,743,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,90.0,5.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
693,1970-01-01T11:33:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
693,1970-01-01T11:33:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
693,1970-01-01T11:33:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
693,1970-01-01T11:33:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
693,1970-01-01T11:33:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
694,1970-01-01T11:34:00Z,datacenter-1,device,100.0,0.0,295.0,5202.04,130,53.0,25254.69,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,mpls-hub-1,device,100.0,0.0,345.0,8252.55,105,56.0,25254.69,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-1,device,76.91,-0.15,198.82,2090.41,62,38.81,18082.81,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-2,device,76.91,-0.15,198.82,2090.41,62,38.81,18082.81,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-3,device,88.24,-0.198,221.47,2134.66,65,39.79,26932.81,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-4,device,100.0,11.5651,245.0,2178.36,69,40.9,35672.4,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0202,202.04,1.04,0.102,0.00012,20,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1734,173.35,20.201,0.587,0.001367,177,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1734,173.35,16.16,0.469,0.001367,177,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4175,208.75,82.575,1.701,0.005175,427,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4874,243.71,98.742,2.231,0.005874,499,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7233,144.66,61.166,3.447,0.016466,740,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,200.0,90.0,5.0,0.022,1024,0,0,0,0.0,0.0,0.0,0,1.0,UP
694,1970-01-01T11:34:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
694,1970-01-01T11:34:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
694,1970-01-01T11:34:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.974,1.667,0.025544,0,0,0,0,88.974,0.025544,1.667,0,0.5,DEGRADED
694,1970-01-01T11:34:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,328.519,5.0,0.026244,0,0,0,0,328.519,0.026244,5.0,0,0.5,DEGRADED
694,1970-01-01T11:34:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,362.74,5.556,0.026244,0,0,0,0,362.74,0.026244,5.556,0,0.5,DEGRADED
695,1970-01-01T11:35:00Z,datacenter-1,device,98.04,-1.961,290.1,5214.66,130,52.8,26832.03,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,mpls-hub-1,device,91.76,-8.241,320.28,8180.2,102,54.98,18019.53,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,branch-1,device,100.0,23.0911,245.0,2218.33,72,41.2,43665.36,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,branch-2,device,88.04,11.13,221.08,2134.16,65,39.78,26832.03,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,branch-3,device,76.76,-11.478,198.52,2090.1,62,38.81,18019.53,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,branch-4,device,100.0,0.0,245.0,2174.26,68,40.8,34852.86,0.0,0.0,0.0,0.0,0.0,0,0,53,0,0.0,0.0,0.0,0,1.0,UP
695,1970-01-01T11:35:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0179,179.41,1.036,0.102,0.000118,18,0,0,0,0.0,0.0,0.0,0,1.0,UP
